fid,adm0_code,adm0_name,last_updat,continent,region,adm|Show
6765,186,Norway,20060103,Europe,Northern Europe,
6766,46,Canada,20050415,Americas,Northern America,
6767,186,Norway,20060103,Europe,Northern Europe,
6768,46,Canada,20050415,Americas,Northern America,
6769,98,Greenland,20050415,Americas,Northern America,
6770,236,Sweden,20050415,Europe,Northern Europe,
6771,259,United States of America,20060103,Americas,Northern America,
6772,186,Norway,20060103,Europe,Northern Europe,
6773,98,Greenland,20050415,Americas,Northern America,
6774,46,Canada,20050415,Americas,Northern America,
6775,186,Norway,20060103,Europe,Northern Europe,
6776,98,Greenland,20050415,Americas,Northern America,
6777,46,Canada,20050415,Americas,Northern America,
6778,186,Norway,20060103,Europe,Northern Europe,
6779,98,Greenland,20050415,Americas,Northern America,
6780,46,Canada,20050415,Americas,Northern America,
6782,186,Norway,20060103,Europe,Northern Europe,
6784,98,Greenland,20050415,Americas,Northern America,
6785,186,Norway,20060103,Europe,Northern Europe,
6786,98,Greenland,20050415,Americas,Northern America,
6787,98,Greenland,20050415,Americas,Northern America,
6788,186,Norway,20060103,Europe,Northern Europe,
6789,186,Norway,20060103,Europe,Northern Europe,
6790,46,Canada,20050415,Americas,Northern America,
6791,98,Greenland,20050415,Americas,Northern America,
6792,98,Greenland,20050415,Americas,Northern America,
6793,236,Sweden,20050415,Europe,Northern Europe,
6794,98,Greenland,20050415,Americas,Northern America,
6795,98,Greenland,20050415,Americas,Northern America,
6796,46,Canada,20050415,Americas,Northern America,
6797,46,Canada,20050415,Americas,Northern America,
6798,46,Canada,20050415,Americas,Northern America,
6799,98,Greenland,20050415,Americas,Northern America,
6800,186,Norway,20060103,Europe,Northern Europe,
6801,46,Canada,20050415,Americas,Northern America,
6802,46,Canada,20050415,Americas,Northern America,
6803,186,Norway,20060103,Europe,Northern Europe,
6804,98,Greenland,20050415,Americas,Northern America,
6805,98,Greenland,20050415,Americas,Northern America,
6806,46,Canada,20050415,Americas,Northern America,
6807,98,Greenland,20050415,Americas,Northern America,
6808,98,Greenland,20050415,Americas,Northern America,
6809,259,United States of America,20060103,Americas,Northern America,
6810,98,Greenland,20050415,Americas,Northern America,
6811,46,Canada,20050415,Americas,Northern America,
6812,186,Norway,20060103,Europe,Northern Europe,
6813,46,Canada,20050415,Americas,Northern America,
6814,186,Norway,20060103,Europe,Northern Europe,
6815,98,Greenland,20050415,Americas,Northern America,
6816,186,Norway,20060103,Europe,Northern Europe,
6817,186,Norway,20060103,Europe,Northern Europe,
6818,84,Finland,20050415,Europe,Northern Europe,
6819,46,Canada,20050415,Americas,Northern America,
6820,98,Greenland,20050415,Americas,Northern America,
6821,186,Norway,20060103,Europe,Northern Europe,
6822,84,Finland,20050415,Europe,Northern Europe,
6823,186,Norway,20060103,Europe,Northern Europe,
6824,98,Greenland,20050415,Americas,Northern America,
6825,186,Norway,20060103,Europe,Northern Europe,
6826,259,United States of America,20060103,Americas,Northern America,
6827,98,Greenland,20050415,Americas,Northern America,
6828,186,Norway,20060103,Europe,Northern Europe,
6829,186,Norway,20060103,Europe,Northern Europe,
6830,186,Norway,20060103,Europe,Northern Europe,
6831,46,Canada,20050415,Americas,Northern America,
6832,98,Greenland,20050415,Americas,Northern America,
6833,98,Greenland,20050415,Americas,Northern America,
6834,259,United States of America,20060103,Americas,Northern America,
6835,98,Greenland,20050415,Americas,Northern America,
6836,98,Greenland,20050415,Americas,Northern America,
6837,98,Greenland,20050415,Americas,Northern America,
6838,259,United States of America,20060103,Americas,Northern America,
6839,259,United States of America,20060103,Americas,Northern America,
6841,98,Greenland,20050415,Americas,Northern America,
6842,98,Greenland,20050415,Americas,Northern America,
6843,98,Greenland,20050415,Americas,Northern America,
6844,259,United States of America,20060103,Americas,Northern America,
6845,46,Canada,20050415,Americas,Northern America,
6846,98,Greenland,20050415,Americas,Northern America,
6847,84,Finland,20050415,Europe,Northern Europe,
6848,98,Greenland,20050415,Americas,Northern America,
6849,236,Sweden,20050415,Europe,Northern Europe,
6850,98,Greenland,20050415,Americas,Northern America,
6851,98,Greenland,20050415,Americas,Northern America,
6906,98,Greenland,20050415,Americas,Northern America,
6852,98,Greenland,20050415,Americas,Northern America,
6853,259,United States of America,20060103,Americas,Northern America,
6854,259,United States of America,20060103,Americas,Northern America,
6855,186,Norway,20060103,Europe,Northern Europe,
6856,98,Greenland,20050415,Americas,Northern America,
6857,84,Finland,20050415,Europe,Northern Europe,
6859,98,Greenland,20050415,Americas,Northern America,
6860,84,Finland,20050415,Europe,Northern Europe,
6861,46,Canada,20050415,Americas,Northern America,
6862,98,Greenland,20050415,Americas,Northern America,
6863,259,United States of America,20060103,Americas,Northern America,
6864,259,United States of America,20060103,Americas,Northern America,
6865,84,Finland,20050415,Europe,Northern Europe,
6866,46,Canada,20050415,Americas,Northern America,
6867,84,Finland,20050415,Europe,Northern Europe,
6868,98,Greenland,20050415,Americas,Northern America,
6869,84,Finland,20050415,Europe,Northern Europe,
6870,259,United States of America,20060103,Americas,Northern America,
6871,98,Greenland,20050415,Americas,Northern America,
6872,98,Greenland,20050415,Americas,Northern America,
6907,186,Norway,20060103,Europe,Northern Europe,
6908,98,Greenland,20050415,Americas,Northern America,
6873,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
6874,98,Greenland,20050415,Americas,Northern America,
6875,186,Norway,20060103,Europe,Northern Europe,
6876,84,Finland,20050415,Europe,Northern Europe,
6877,84,Finland,20050415,Europe,Northern Europe,
6878,84,Finland,20050415,Europe,Northern Europe,
6879,186,Norway,20060103,Europe,Northern Europe,
6880,186,Norway,20060103,Europe,Northern Europe,
6881,98,Greenland,20050415,Americas,Northern America,
6882,98,Greenland,20050415,Americas,Northern America,
6883,98,Greenland,20050415,Americas,Northern America,
6884,84,Finland,20050415,Europe,Northern Europe,
6885,186,Norway,20060103,Europe,Northern Europe,
6886,186,Norway,20060103,Europe,Northern Europe,
6909,186,Norway,20060103,Europe,Northern Europe,
6910,259,United States of America,20060103,Americas,Northern America,
6911,259,United States of America,20060103,Americas,Northern America,
6887,46,Canada,20050415,Americas,Northern America,
6888,84,Finland,20050415,Europe,Northern Europe,
6890,98,Greenland,20050415,Americas,Northern America,
6891,84,Finland,20050415,Europe,Northern Europe,
6892,98,Greenland,20050415,Americas,Northern America,
6893,186,Norway,20060103,Europe,Northern Europe,
6894,98,Greenland,20050415,Americas,Northern America,
6895,98,Greenland,20050415,Americas,Northern America,
6896,186,Norway,20060103,Europe,Northern Europe,
6897,259,United States of America,20060103,Americas,Northern America,
6898,236,Sweden,20050415,Europe,Northern Europe,
6899,84,Finland,20050415,Europe,Northern Europe,
6900,98,Greenland,20050415,Americas,Northern America,
6901,98,Greenland,20050415,Americas,Northern America,
6902,98,Greenland,20050415,Americas,Northern America,
6903,186,Norway,20060103,Europe,Northern Europe,
6904,98,Greenland,20050415,Americas,Northern America,
6905,84,Finland,20050415,Europe,Northern Europe,
6912,98,Greenland,20050415,Americas,Northern America,
6913,98,Greenland,20050415,Americas,Northern America,
6914,46,Canada,20050415,Americas,Northern America,
6915,98,Greenland,20050415,Americas,Northern America,
6916,98,Greenland,20050415,Americas,Northern America,
6917,98,Greenland,20050415,Americas,Northern America,
6918,186,Norway,20060103,Europe,Northern Europe,
6919,46,Canada,20050415,Americas,Northern America,
6920,98,Greenland,20050415,Americas,Northern America,
6921,98,Greenland,20050415,Americas,Northern America,
6922,186,Norway,20060103,Europe,Northern Europe,
6923,46,Canada,20050415,Americas,Northern America,
6924,46,Canada,20050415,Americas,Northern America,
6925,84,Finland,20050415,Europe,Northern Europe,
6926,84,Finland,20050415,Europe,Northern Europe,
6927,46,Canada,20050415,Americas,Northern America,
6928,46,Canada,20050415,Americas,Northern America,
6929,98,Greenland,20050415,Americas,Northern America,
6930,84,Finland,20050415,Europe,Northern Europe,
6931,98,Greenland,20050415,Americas,Northern America,
6932,98,Greenland,20050415,Americas,Northern America,
6933,46,Canada,20050415,Americas,Northern America,
6934,46,Canada,20050415,Americas,Northern America,
6935,84,Finland,20050415,Europe,Northern Europe,
6936,98,Greenland,20050415,Americas,Northern America,
6937,84,Finland,20050415,Europe,Northern Europe,
6938,186,Norway,20060103,Europe,Northern Europe,
6939,98,Greenland,20050415,Americas,Northern America,
6940,84,Finland,20050415,Europe,Northern Europe,
6941,259,United States of America,20060103,Americas,Northern America,
6942,186,Norway,20060103,Europe,Northern Europe,
6943,98,Greenland,20050415,Americas,Northern America,
6944,46,Canada,20050415,Americas,Northern America,
6945,236,Sweden,20050415,Europe,Northern Europe,
6946,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
6947,204,Russian Federation,20050415,Europe,Eastern Europe,
6948,259,United States of America,20060103,Americas,Northern America,
6949,46,Canada,20050415,Americas,Northern America,
6950,98,Greenland,20050415,Americas,Northern America,
6951,98,Greenland,20050415,Americas,Northern America,
6952,186,Norway,20060103,Europe,Northern Europe,
6953,186,Norway,20060103,Europe,Northern Europe,
6954,46,Canada,20050415,Americas,Northern America,
6955,98,Greenland,20050415,Americas,Northern America,
6956,46,Canada,20050415,Americas,Northern America,
6957,259,United States of America,20060103,Americas,Northern America,
6958,186,Norway,20060103,Europe,Northern Europe,
6959,204,Russian Federation,20050415,Europe,Eastern Europe,
6960,46,Canada,20050415,Americas,Northern America,
6961,98,Greenland,20050415,Americas,Northern America,
6962,84,Finland,20050415,Europe,Northern Europe,
6963,98,Greenland,20050415,Americas,Northern America,
6964,84,Finland,20050415,Europe,Northern Europe,
6965,46,Canada,20050415,Americas,Northern America,
6966,98,Greenland,20050415,Americas,Northern America,
6967,98,Greenland,20050415,Americas,Northern America,
6968,186,Norway,20060103,Europe,Northern Europe,
6969,46,Canada,20050415,Americas,Northern America,
6970,84,Finland,20050415,Europe,Northern Europe,
7090,84,Finland,20050415,Europe,Northern Europe,
6971,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
6972,186,Norway,20060103,Europe,Northern Europe,
6973,98,Greenland,20050415,Americas,Northern America,
6974,259,United States of America,20060103,Americas,Northern America,
6975,98,Greenland,20050415,Americas,Northern America,
6976,98,Greenland,20050415,Americas,Northern America,
6977,84,Finland,20050415,Europe,Northern Europe,
6978,186,Norway,20060103,Europe,Northern Europe,
6979,236,Sweden,20050415,Europe,Northern Europe,
6980,98,Greenland,20050415,Americas,Northern America,
6981,186,Norway,20060103,Europe,Northern Europe,
6982,186,Norway,20060103,Europe,Northern Europe,
6983,98,Greenland,20050415,Americas,Northern America,
6984,259,United States of America,20060103,Americas,Northern America,
6985,186,Norway,20060103,Europe,Northern Europe,
6986,236,Sweden,20050415,Europe,Northern Europe,
6987,259,United States of America,20060103,Americas,Northern America,
6988,259,United States of America,20060103,Americas,Northern America,
6989,98,Greenland,20050415,Americas,Northern America,
6990,186,Norway,20060103,Europe,Northern Europe,
6991,259,United States of America,20060103,Americas,Northern America,
6992,98,Greenland,20050415,Americas,Northern America,
6993,186,Norway,20060103,Europe,Northern Europe,
6994,46,Canada,20050415,Americas,Northern America,
6995,186,Norway,20060103,Europe,Northern Europe,
6996,98,Greenland,20050415,Americas,Northern America,
6997,98,Greenland,20050415,Americas,Northern America,
6998,98,Greenland,20050415,Americas,Northern America,
6999,98,Greenland,20050415,Americas,Northern America,
7000,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
7001,186,Norway,20060103,Europe,Northern Europe,
7002,46,Canada,20050415,Americas,Northern America,
7003,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
7004,186,Norway,20060103,Europe,Northern Europe,
7005,204,Russian Federation,20050415,Europe,Eastern Europe,
7006,84,Finland,20050415,Europe,Northern Europe,
7007,84,Finland,20050415,Europe,Northern Europe,
7008,98,Greenland,20050415,Americas,Northern America,
7009,46,Canada,20050415,Americas,Northern America,
7010,46,Canada,20050415,Americas,Northern America,
7011,186,Norway,20060103,Europe,Northern Europe,
7012,236,Sweden,20050415,Europe,Northern Europe,
7013,84,Finland,20050415,Europe,Northern Europe,
7014,204,Russian Federation,20050415,Europe,Eastern Europe,
7015,204,Russian Federation,20050415,Europe,Eastern Europe,
7016,46,Canada,20050415,Americas,Northern America,
7017,98,Greenland,20050415,Americas,Northern America,
7018,98,Greenland,20050415,Americas,Northern America,
7019,46,Canada,20050415,Americas,Northern America,
7020,204,Russian Federation,20050415,Europe,Eastern Europe,
7021,98,Greenland,20050415,Americas,Northern America,
7022,84,Finland,20050415,Europe,Northern Europe,
7036,186,Norway,20060103,Europe,Northern Europe,
7037,186,Norway,20060103,Europe,Northern Europe,
7023,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
7024,98,Greenland,20050415,Americas,Northern America,
7025,186,Norway,20060103,Europe,Northern Europe,
7026,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
7027,236,Sweden,20050415,Europe,Northern Europe,
7028,259,United States of America,20060103,Americas,Northern America,
7029,84,Finland,20050415,Europe,Northern Europe,
7030,84,Finland,20050415,Europe,Northern Europe,
7031,204,Russian Federation,20050415,Europe,Eastern Europe,
7032,84,Finland,20050415,Europe,Northern Europe,
7033,256,U.K. of Great Britain and Northern Ireland,20050825,Europe,Northern Europe,
7034,204,Russian Federation,20050415,Europe,Eastern Europe,
7035,84,Finland,20050415,Europe,Northern Europe,
7038,46,Canada,20050415,Americas,Northern America,
7049,98,Greenland,20050415,Americas,Northern America,
7039,259,United States of America,20060103,Americas,Northern America,
7040,204,Russian Federation,20050415,Europe,Eastern Europe,
7041,46,Canada,20050415,Americas,Northern America,
7042,259,United States of America,20060103,Americas,Northern America,
7043,259,United States of America,20060103,Americas,Northern America,
7044,186,Norway,20060103,Europe,Northern Europe,
